MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
010,EINKBELEG,0072104922,0070906516,EKPO,010007210492200020,NETPR,U,    14258.22,    14500.00
010,EINKBELEG,0072104922,0070906516,EKPO,010007210492200020,NETWR,U,      14258.22,      14500.00
010,EINKBELEG,0076066421,0070971924,EKPO,010007606642100010,NETPR,U,      739.00,      595.00
010,EINKBELEG,0076066421,0070971924,EKPO,010007606642100010,NETWR,U,        739.00,        595.00
010,EINKBELEG,0076066421,0070971899,EKPO,010007606642100010,NETPR,U,      703.00,      739.00
010,EINKBELEG,0076066421,0070971899,EKPO,010007606642100010,NETWR,U,        703.00,        739.00
010,EINKBELEG,0076066421,0070971938,EKPO,010007606642100010,NETPR,U,      705.40,      703.00
010,EINKBELEG,0076066421,0070971938,EKPO,010007606642100010,NETWR,U,        705.40,        703.00
010,EINKBELEG,0072109699,0070982620,EKPO,010007210969900010,TXZ01,U,"Hochwasserschaden Juli 2021, Homann",Hochwasserschaden Juli 2021
010,EINKBELEG,0071162990,0070985592,EKPO,010007116299000040,NETPR,U,    79564.63,   176020.75
010,EINKBELEG,0071162990,0070985592,EKPO,010007116299000040,NETWR,U,      79564.63,     176020.75
010,EINKBELEG,0072109409,0071213982,EKPO,010007210940900010,NETPR,U,    30750.00,   143000.00
010,EINKBELEG,0072109409,0071213982,EKPO,010007210940900010,NETWR,U,      30750.00,     143000.00
010,EINKBELEG,0072109409,0071213982,EKPO,010007210940900010,TXZ01,U,"Schalksmühle, HWS, BFK","Hochwasserschaden Juli 2021, Dohrmann"
010,EINKBELEG,0072109409,0071213982,EKPO,010007210940900020,KEY,I,,
010,EINKBELEG,0072109409,0071213982,EKPO,010007210940900030,KEY,I,,
010,EINKBELEG,0072109409,0071213982,EKPO,010007210940900040,KEY,I,,
010,EINKBELEG,0072109409,0071213982,EKPO,010007210940900060,KEY,I,,
010,EINKBELEG,0072109402,0071214231,EKPO,010007210940200010,NETPR,U,    70000.00,   143000.00
010,EINKBELEG,0072109402,0071214231,EKPO,010007210940200010,NETWR,U,      70000.00,     143000.00
010,EINKBELEG,0072109402,0071214231,EKPO,010007210940200010,TXZ01,U,"Herscheid, HWS, Stationen","Hochwasserschaden Juli 2021, Dunkel"
010,EINKBELEG,0072109699,0071215574,EKPO,010007210969900010,NETPR,U,    38000.00,   250000.00
010,EINKBELEG,0072109699,0071215574,EKPO,010007210969900010,NETWR,U,      38000.00,     250000.00
010,EINKBELEG,0072109699,0071215574,EKPO,010007210969900010,TXZ01,U,"Hagen, HWS, BFK","Hochwasserschaden Juli 2021, Homann"
010,EINKBELEG,0072109699,0071215574,EKPO,010007210969900050,KEY,I,,
010,EINKBELEG,4700001641,0071217183,EKPO,010470000164100010,NETPR,U,    95000.00,    75000.00
010,EINKBELEG,4700001641,0071217183,EKPO,010470000164100010,NETWR,U,      95000.00,      75000.00
010,EINKBELEG,0072107914,0071226254,EKPO,010007210791400010,NETPR,U,    85000.00,    50000.00
010,EINKBELEG,0072107914,0071226254,EKPO,010007210791400010,NETWR,U,      85000.00,      50000.00
010,EINKBELEG,4700001456,0071245201,EKPO,010470000145600010,NETPR,U,    22500.00,    15000.00
010,EINKBELEG,4700001456,0071245201,EKPO,010470000145600010,NETWR,U,      22500.00,      15000.00
010,EINKBELEG,0072109794,0071254179,EKPO,010007210979400010,NETPR,U,     9358.91,     7500.00
010,EINKBELEG,0072109794,0071254179,EKPO,010007210979400010,NETWR,U,       9358.91,       7500.00
010,EINKBELEG,0072109794,0071260408,EKPO,010007210979400010,NETPR,U,     1063.34,     9358.91
010,EINKBELEG,0072109794,0071260408,EKPO,010007210979400010,NETWR,U,       1063.34,       9358.91
010,EINKBELEG,0072109794,0071260418,EKPO,010007210979400010,NETPR,U,    10063.34,     1063.34
010,EINKBELEG,0072109794,0071260418,EKPO,010007210979400010,NETWR,U,      10063.34,       1063.34
010,EINKBELEG,0072107604,0071291965,EKPO,010007210760400010,NETPR,U,     2500.00,     5000.00
010,EINKBELEG,0072107604,0071291965,EKPO,010007210760400010,NETWR,U,       2500.00,       5000.00
010,EINKBELEG,0072105767,0071291893,EKPO,010007210576700010,NETPR,U,     1500.00,     2000.00
010,EINKBELEG,0072105767,0071291893,EKPO,010007210576700010,NETWR,U,       1500.00,       2000.00
010,EINKBELEG,0072106699,0071291973,EKPO,010007210669900010,NETPR,U,     2000.00,     3000.00
010,EINKBELEG,0072106699,0071291973,EKPO,010007210669900010,NETWR,U,       2000.00,       3000.00
010,EINKBELEG,0072107921,0071291987,EKPO,010007210792100010,NETPR,U,     1500.00,     2000.00
010,EINKBELEG,0072107921,0071291987,EKPO,010007210792100010,NETWR,U,       1500.00,       2000.00
010,EINKBELEG,0072109409,0071305379,EKPO,010007210940900030,NETPR,U,    39750.00,    30750.00
010,EINKBELEG,0072109409,0071305379,EKPO,010007210940900030,NETWR,U,      39750.00,      30750.00
010,EINKBELEG,0072109409,0071305379,EKPO,010007210940900060,NETPR,U,     1000.00,    10000.00
010,EINKBELEG,0072109409,0071305379,EKPO,010007210940900060,NETWR,U,       1000.00,      10000.00
010,EINKBELEG,0072109409,0071305388,EKPO,010007210940900030,NETPR,U,    48750.00,    39750.00
010,EINKBELEG,0072109409,0071305388,EKPO,010007210940900030,NETWR,U,      48750.00,      39750.00
010,EINKBELEG,0072101079,0071326312,EKPO,010007210107900010,EREKZ,U,X,
010,EINKBELEG,0072104999,0071373192,EKPO,010007210499900010,NETPR,U,     7232.31,     8000.00
010,EINKBELEG,0072104999,0071373192,EKPO,010007210499900010,NETWR,U,       7232.31,       8000.00
010,EINKBELEG,0072109165,0071430591,EKPO,010007210916500010,NETPR,U,   320770.00,   304930.00
010,EINKBELEG,0072109165,0071430591,EKPO,010007210916500010,NETWR,U,     320770.00,     304930.00
010,EINKBELEG,0072109165,0071430634,EKPO,010007210916500010,NETPR,U,   287770.00,   320770.00
010,EINKBELEG,0072109165,0071430634,EKPO,010007210916500010,NETWR,U,     287770.00,     320770.00
010,EINKBELEG,0072109165,0071430619,EKPO,010007210916500010,NETPR,U,   285790.00,   287770.00
010,EINKBELEG,0072109165,0071430619,EKPO,010007210916500010,NETWR,U,     285790.00,     287770.00
010,EINKBELEG,0072109165,0071439646,EKPO,010007210916500010,BEDNR,U,NEHZ21EB,
010,EINKBELEG,0072099592,0071443784,EKPO,010007209959200010,EREKZ,U,X,
010,EINKBELEG,0072099541,0071544124,EKPO,010007209954100010,NETPR,U,     2500.00,     3000.00
010,EINKBELEG,0072099541,0071544124,EKPO,010007209954100010,NETWR,U,       2500.00,       3000.00
010,EINKBELEG,0072106699,0071544229,EKPO,010007210669900010,NETPR,U,     1500.00,     2000.00
010,EINKBELEG,0072106699,0071544229,EKPO,010007210669900010,NETWR,U,       1500.00,       2000.00
010,EINKBELEG,0071160997,0071553235,EKPO,010007116099700020,NETPR,U,      666.96,      212.72
010,EINKBELEG,0071160997,0071553235,EKPO,010007116099700020,NETWR,U,        666.96,        212.72
010,EINKBELEG,4700001512,0071572913,EKPO,010470000151200020,NETPR,U,    25000.00,    20000.00
010,EINKBELEG,4700001512,0071572913,EKPO,010470000151200020,NETWR,U,      25000.00,      20000.00
010,EINKBELEG,4700001512,0071573115,EKPO,010470000151200020,NETPR,U,    30000.00,    25000.00
010,EINKBELEG,4700001512,0071573115,EKPO,010470000151200020,NETWR,U,      30000.00,      25000.00
010,EINKBELEG,0072107406,0071813171,EKPO,010007210740600010,NETPR,U,     6000.00,    10000.00
010,EINKBELEG,0072107406,0071813171,EKPO,010007210740600010,NETWR,U,       6000.00,      10000.00
010,EINKBELEG,0072107164,0071840620,EKPO,010007210716400010,NETPR,U,    13500.00,    16000.00
010,EINKBELEG,0072107164,0071840620,EKPO,010007210716400010,NETWR,U,      13500.00,      16000.00
010,EINKBELEG,0072107164,0071840620,EKPO,010007210716400020,NETPR,U,     7750.00,     8000.00
010,EINKBELEG,0072107164,0071840620,EKPO,010007210716400020,NETWR,U,       7750.00,       8000.00
010,EINKBELEG,0071164527,0071849163,EKPO,010007116452700010,NETPR,U,    12099.20,    13125.20
010,EINKBELEG,0071164527,0071849163,EKPO,010007116452700010,NETWR,U,      12099.20,      13125.20
010,EINKBELEG,0072109409,0071859500,EKPO,010007210940900060,NETPR,U,     4999.00,     1000.00
010,EINKBELEG,0072109409,0071859500,EKPO,010007210940900060,NETWR,U,       4999.00,       1000.00
010,EINKBELEG,0072109409,0071859500,EKPO,010007210940900010,NETPR,U,    27750.00,    30750.00
010,EINKBELEG,0072109409,0071859500,EKPO,010007210940900010,NETWR,U,      27750.00,      30750.00
010,EINKBELEG,0072106699,0072190521,EKPO,010007210669900010,NETPR,U,      845.64,     1500.00
010,EINKBELEG,0072106699,0072190521,EKPO,010007210669900010,NETWR,U,        845.64,       1500.00
010,EINKBELEG,4700001459,0072257564,EKPO,010470000145900010,NETPR,U,    30000.00,    18000.00
010,EINKBELEG,4700001459,0072257564,EKPO,010470000145900010,NETWR,U,      30000.00,      18000.00
010,EINKBELEG,0072109409,0072287337,EKPO,010007210940900020,NETPR,U,    20750.00,    30750.00
010,EINKBELEG,0072109409,0072287337,EKPO,010007210940900020,NETWR,U,      20750.00,      30750.00
010,EINKBELEG,0072109409,0072288396,EKPO,010007210940900010,NETPR,U,    19670.00,    27750.00
010,EINKBELEG,0072109409,0072288396,EKPO,010007210940900010,NETWR,U,      19670.00,      27750.00
010,EINKBELEG,0072109055,0072295292,EKPO,010007210905500010,NETPR,U,   150000.00,    49102.90
010,EINKBELEG,0072109055,0072295292,EKPO,010007210905500010,NETWR,U,     150000.00,      49102.90
010,EINKBELEG,0072109055,0072298958,EKPO,010007210905500010,NETPR,U,   120000.00,   150000.00
010,EINKBELEG,0072109055,0072298958,EKPO,010007210905500010,NETWR,U,     120000.00,     150000.00
010,EINKBELEG,0072109055,0072300439,EKPO,010007210905500010,TXZ01,U,SM Volmestr. 1/1.BA Fa. Jung W.Rep,SM Volmestr. 1 (Fa.Jung) W. Rep.
010,EINKBELEG,0072109055,0072300586,EKPO,010007210905500010,NETPR,U,    49102.90,   120000.00
010,EINKBELEG,0072109055,0072300586,EKPO,010007210905500010,NETWR,U,      49102.90,     120000.00
010,EINKBELEG,0072107406,0072312840,EKPO,010007210740600010,NETPR,U,     9000.00,     6000.00
010,EINKBELEG,0072107406,0072312840,EKPO,010007210740600010,NETWR,U,       9000.00,       6000.00
010,EINKBELEG,0072107406,0072313222,EKPO,010007210740600010,NETPR,U,    10000.00,     9000.00
010,EINKBELEG,0072107406,0072313222,EKPO,010007210740600010,NETWR,U,      10000.00,       9000.00
010,EINKBELEG,0072107164,0072315222,EKPO,010007210716400010,NETPR,U,    14000.00,    13500.00
010,EINKBELEG,0072107164,0072315222,EKPO,010007210716400010,NETWR,U,      14000.00,      13500.00
010,EINKBELEG,0072107164,0072315222,EKPO,010007210716400020,NETPR,U,     8000.00,     7750.00
010,EINKBELEG,0072107164,0072315222,EKPO,010007210716400020,NETWR,U,       8000.00,       7750.00
010,EINKBELEG,0071166610,0072315621,EKPO,010007116661000010,TXZ01,U,HWS: Wartung 110 kV,UW HWS: Wartung 110 kV
010,EINKBELEG,0071166610,0072315621,EKPO,010007116661000020,TXZ01,U,HKH: Wartung 110 kV,UW HKH: Wartung 110 kV
010,EINKBELEG,0071166610,0072315621,EKPO,010007116661000030,TXZ01,U,HOL: Inspektion 110 kV,UW HOL: Inspektion 110 kV
010,EINKBELEG,0071166610,0072315621,EKPO,010007116661000040,TXZ01,U,SCH: Inspektion 110 kV,UW SCH: Inspektion 110 kV
010,EINKBELEG,0072107164,0072358856,EKPO,010007210716400010,EREKZ,U,X,
010,EINKBELEG,0072107164,0072358856,EKPO,010007210716400020,EREKZ,U,X,
010,EINKBELEG,0072107164,0072382765,EKPO,010007210716400010,NETPR,U,    13600.00,    14000.00
010,EINKBELEG,0072107164,0072382765,EKPO,010007210716400010,NETWR,U,      13600.00,      14000.00
010,EINKBELEG,0072107164,0072382765,EKPO,010007210716400020,NETPR,U,     7100.00,     8000.00
010,EINKBELEG,0072107164,0072382765,EKPO,010007210716400020,NETWR,U,       7100.00,       8000.00
010,EINKBELEG,4700001641,0072387228,EKPO,010470000164100010,NETPR,U,   120000.00,    95000.00
010,EINKBELEG,4700001641,0072387228,EKPO,010470000164100010,NETWR,U,     120000.00,      95000.00
010,EINKBELEG,0072107604,0072405829,EKPO,010007210760400010,NETPR,U,     6656.00,     2500.00
010,EINKBELEG,0072107604,0072405829,EKPO,010007210760400010,NETWR,U,       6656.00,       2500.00
010,EINKBELEG,4700001512,0072452105,EKPO,010470000151200020,NETPR,U,    60000.00,    30000.00
010,EINKBELEG,4700001512,0072452105,EKPO,010470000151200020,NETWR,U,      60000.00,      30000.00
010,EINKBELEG,0072107604,0072483948,EKPO,010007210760400010,NETPR,U,     6624.15,     6656.00
010,EINKBELEG,0072107604,0072483948,EKPO,010007210760400010,NETWR,U,       6624.15,       6656.00
010,EINKBELEG,4700001402,0072521465,EKPO,010470000140200010,NETPR,U,    20000.00,    10000.00
010,EINKBELEG,4700001402,0072521465,EKPO,010470000140200010,NETWR,U,      20000.00,      10000.00
010,EINKBELEG,0072102940,0072555751,EKPO,010007210294000010,EREKZ,U,X,
010,EINKBELEG,0071164527,0072564816,EKPO,010007116452700010,NETPR,U,     2767.52,    12099.20
010,EINKBELEG,0071164527,0072564816,EKPO,010007116452700010,NETWR,U,       2767.52,      12099.20
010,EINKBELEG,0071164527,0072564991,EKPO,010007116452700010,NETPR,U,    10648.72,     2767.52
010,EINKBELEG,0071164527,0072564991,EKPO,010007116452700010,NETWR,U,      10648.72,       2767.52
010,EINKBELEG,0072109977,0072602748,EKPO,010007210997700010,NETPR,U,    10000.00,     3500.00
010,EINKBELEG,0072109977,0072602748,EKPO,010007210997700010,NETWR,U,      10000.00,       3500.00
010,EINKBELEG,0072109699,0072603306,EKPO,010007210969900050,NETPR,U,    53000.00,    38000.00
010,EINKBELEG,0072109699,0072603306,EKPO,010007210969900050,NETWR,U,      53000.00,      38000.00
010,EINKBELEG,0072107725,0072617142,EKPO,010007210772500010,NETPR,U,    24725.10,    22000.00
010,EINKBELEG,0072107725,0072617142,EKPO,010007210772500010,NETWR,U,      24725.10,      22000.00
010,EINKBELEG,0072110966,0072617843,EKPO,010007211096600140,KEY,I,,
010,EINKBELEG,0072110966,0072619658,EKPO,010007211096600140,KNTTP,U,F,U
010,EINKBELEG,0072110966,0072619658,EKPO,010007211096600140,NETPR,U,    36003.27,        0.00
010,EINKBELEG,0072110966,0072619658,EKPO,010007211096600140,NETWR,U,      36003.27,          0.00
010,EINKBELEG,0072110966,0072619658,EKPO,010007211096600140,PACKNO,U,0002094740,0000000000
010,EINKBELEG,0072110966,0072619658,EKPO,010007211096600140,XOBLR,U,X,
010,EINKBELEG,0072109409,0072620365,EKPO,010007210940900020,NETPR,U,        1.00,    20750.00
010,EINKBELEG,0072109409,0072620365,EKPO,010007210940900020,NETWR,U,          1.00,      20750.00
010,EINKBELEG,0072109409,0072620365,EKPO,010007210940900030,NETPR,U,    69499.00,    48750.00
010,EINKBELEG,0072109409,0072620365,EKPO,010007210940900030,NETWR,U,      69499.00,      48750.00
010,EINKBELEG,0072109409,0072620644,EKPO,010007210940900030,NETPR,U,    84144.89,    69499.00
010,EINKBELEG,0072109409,0072620644,EKPO,010007210940900030,NETWR,U,      84144.89,      69499.00
010,EINKBELEG,0072109409,0072620644,EKPO,010007210940900040,NETPR,U,    16104.11,    30750.00
010,EINKBELEG,0072109409,0072620644,EKPO,010007210940900040,NETWR,U,      16104.11,      30750.00
010,EINKBELEG,0072109409,0072620683,EKPO,010007210940900030,NETPR,U,    84241.39,    84144.89
010,EINKBELEG,0072109409,0072620683,EKPO,010007210940900030,NETWR,U,      84241.39,      84144.89
010,EINKBELEG,0072109409,0072620683,EKPO,010007210940900060,NETPR,U,     4902.50,     4999.00
010,EINKBELEG,0072109409,0072620683,EKPO,010007210940900060,NETWR,U,       4902.50,       4999.00
010,EINKBELEG,0072109409,0072620859,EKPO,010007210940900030,NETPR,U,    88471.54,    84241.39
010,EINKBELEG,0072109409,0072620859,EKPO,010007210940900030,NETWR,U,      88471.54,      84241.39
010,EINKBELEG,0072110966,0072622262,EKPO,010007211096600140,AFNAM,U,"Kramer, Dirk",
010,EINKBELEG,0072110966,0072622282,EKPO,010007211096600140,NETPR,U,    36222.79,    36003.27
010,EINKBELEG,0072110966,0072622282,EKPO,010007211096600140,NETWR,U,      36222.79,      36003.27
010,EINKBELEG,0072107725,0072631737,EKPO,010007210772500010,NETPR,U,    26000.00,    24725.10
010,EINKBELEG,0072107725,0072631737,EKPO,010007210772500010,NETWR,U,      26000.00,      24725.10
010,EINKBELEG,0072109409,0072634367,EKPO,010007210940900020,NETPR,U,    50000.00,        1.00
010,EINKBELEG,0072109409,0072634367,EKPO,010007210940900020,NETWR,U,      50000.00,          1.00
010,EINKBELEG,0072110591,0072699099,EKPO,010007211059100010,NETPR,U,    80000.00,    50000.00
010,EINKBELEG,0072110591,0072699099,EKPO,010007211059100010,NETWR,U,      80000.00,      50000.00
010,EINKBELEG,0072107725,0072700420,EKPO,010007210772500010,NETPR,U,    25678.01,    26000.00
010,EINKBELEG,0072107725,0072700420,EKPO,010007210772500010,NETWR,U,      25678.01,      26000.00
010,EINKBELEG,0072109676,0072760586,EKPO,010007210967600010,NETPR,U,     2186.10,     2000.00
010,EINKBELEG,0072109676,0072760586,EKPO,010007210967600010,NETWR,U,       2186.10,       2000.00
010,EINKBELEG,0072105767,0072760700,EKPO,010007210576700010,NETPR,U,     2800.00,     1500.00
010,EINKBELEG,0072105767,0072760700,EKPO,010007210576700010,NETWR,U,       2800.00,       1500.00
010,EINKBELEG,0072099541,0072760839,EKPO,010007209954100010,NETPR,U,     4500.00,     2500.00
010,EINKBELEG,0072099541,0072760839,EKPO,010007209954100010,NETWR,U,       4500.00,       2500.00
010,EINKBELEG,4700001417,0072765592,EKPO,010470000141700010,LOEKZ,U,L,
010,EINKBELEG,0071162710,0072776054,EKPO,010007116271000010,EREKZ,U,X,
010,EINKBELEG,0072111061,0072798425,EKPO,010007211106100010,NETPR,U,    35000.00,    20000.00
010,EINKBELEG,0072111061,0072798425,EKPO,010007211106100010,NETWR,U,      35000.00,      20000.00
010,EINKBELEG,0072107625,0072798495,EKPO,010007210762500010,EREKZ,U,X,
010,EINKBELEG,4700001474,0072807782,EKPO,010470000147400010,NETPR,U,    24000.00,    12000.00
010,EINKBELEG,4700001474,0072807782,EKPO,010470000147400010,NETWR,U,      24000.00,      12000.00
010,EINKBELEG,4700001474,0072807861,EKPO,010470000147400010,TXZ01,U,V-F-B-S Frischwurstwaren Saunadorf 20-22,V-F-B-S Frischwurstwaren Saunadorf 20/21
010,EINKBELEG,0072109202,0072810179,EKPO,010007210920200010,NETPR,U,     3230.50,     3000.00
010,EINKBELEG,0072109202,0072810179,EKPO,010007210920200010,NETWR,U,       3230.50,       3000.00
010,EINKBELEG,0072102940,0072811025,EKPO,010007210294000010,NETPR,U,     6694.50,     3000.00
010,EINKBELEG,0072102940,0072811025,EKPO,010007210294000010,NETWR,U,       6694.50,       3000.00
010,EINKBELEG,0072099214,0072811871,EKPO,010007209921400010,EREKZ,U,X,
010,EINKBELEG,0072099595,0072811887,EKPO,010007209959500010,EREKZ,U,X,
010,EINKBELEG,4700001551,0072813654,EKPO,010470000155100010,TXZ01,U,Installationsmaterial 2021 / 2022,Installationsmaterial 2021
010,EINKBELEG,4700001545,0072814919,EKPO,010470000154500010,TXZ01,U,Obst- und Gemüselieferungen 2021 / 2022,Obst- und Gemüselieferungen 2021
010,EINKBELEG,0072110591,0072823473,EKPO,010007211059100010,NETPR,U,   150000.00,    80000.00
010,EINKBELEG,0072110591,0072823473,EKPO,010007211059100010,NETWR,U,     150000.00,      80000.00
010,EINKBELEG,0072110591,0072856227,EKPO,010007211059100010,EREKZ,U,,X
010,EINKBELEG,0072110591,0072856571,EKPO,010007211059100010,NETPR,U,    50000.00,   150000.00
010,EINKBELEG,0072110591,0072856571,EKPO,010007211059100010,NETWR,U,      50000.00,     150000.00
010,EINKBELEG,0072107112,0072857165,EKPO,010007210711200010,NETPR,U,    13860.00,    11880.00
010,EINKBELEG,0072107112,0072857165,EKPO,010007210711200010,NETWR,U,      13860.00,      11880.00
010,EINKBELEG,0072107112,0072857165,EKPO,010007210711200010,TWRKZ,U,2,
010,EINKBELEG,0072107112,0072857165,EKPO,010007210711200010,VRTKZ,U,2,
010,EINKBELEG,0072107112,0072857568,EKPO,010007210711200010,NETPR,U,    11880.00,    13860.00
010,EINKBELEG,0072107112,0072857568,EKPO,010007210711200010,NETWR,U,      11880.00,      13860.00
010,EINKBELEG,0071165045,0072861446,EKPO,010007116504500010,NETPR,U,    42087.08,    42946.00
010,EINKBELEG,0071165045,0072861446,EKPO,010007116504500010,NETWR,U,      42087.08,      42946.00
010,EINKBELEG,0071165045,0072867286,EKPO,010007116504500010,NETPR,U,    21597.36,    42087.08
010,EINKBELEG,0071165045,0072867286,EKPO,010007116504500010,NETWR,U,      21597.36,      42087.08
010,EINKBELEG,0071165045,0072867286,EKPO,010007116504500010,TXZ01,U,Autonomiezeiterhöhungen Zyklus 1,Autonomiezeiterhöhungen 2022
010,EINKBELEG,0071165045,0072867602,EKPO,010007116504500010,NETPR,U,    21197.40,    21597.36
010,EINKBELEG,0071165045,0072867602,EKPO,010007116504500010,NETWR,U,      21197.40,      21597.36
010,EINKBELEG,0072107921,0072878784,EKPO,010007210792100010,NETPR,U,     5000.00,     1500.00
010,EINKBELEG,0072107921,0072878784,EKPO,010007210792100010,NETWR,U,       5000.00,       1500.00
010,EINKBELEG,0072106656,0073103440,EKPO,010007210665600020,EREKZ,U,X,
010,EINKBELEG,0072099541,0073112217,EKPO,010007209954100010,EREKZ,U,X,
010,EINKBELEG,0072099541,0073112217,EKPO,010007209954100010,NETPR,U,     3576.13,     4500.00
010,EINKBELEG,0072099541,0073112217,EKPO,010007209954100010,NETWR,U,       3576.13,       4500.00
010,EINKBELEG,0072099541,0073112217,EKPO,010007209954100010,TXZ01,U,1A20019_KI_Hammerkamp_43_10K_400K_20/21,1A20019_KI_Hammerkamp_43_10K_400K_NB
010,EINKBELEG,0076065690,0073132429,EKPO,010007606569000010,NETPR,U,      930.70,      630.70
010,EINKBELEG,0076065690,0073132429,EKPO,010007606569000010,NETWR,U,        930.70,        630.70
010,EINKBELEG,0076065690,0073175634,EKPO,010007606569000010,NETPR,U,     1342.72,      930.70
010,EINKBELEG,0076065690,0073175634,EKPO,010007606569000010,NETWR,U,       1342.72,        930.70
010,EINKBELEG,0076065690,0073175634,EKPO,010007606569000010,TWRKZ,U,2,
010,EINKBELEG,0076065690,0073175634,EKPO,010007606569000010,VRTKZ,U,2,
010,EINKBELEG,0071166266,0073211339,EKPO,010007116626600010,NETPR,U,  1639000.00,  1524000.00
010,EINKBELEG,0071166266,0073211339,EKPO,010007116626600010,NETWR,U,    1639000.00,    1524000.00
010,EINKBELEG,0071166266,0073211360,EKPO,010007116626600010,NETPR,U,  1524000.00,  1639000.00
010,EINKBELEG,0071166266,0073211360,EKPO,010007116626600010,NETWR,U,    1524000.00,    1639000.00
010,EINKBELEG,0072109699,0073270606,EKPO,010007210969900010,NETPR,U,    33000.00,    38000.00
010,EINKBELEG,0072109699,0073270606,EKPO,010007210969900010,NETWR,U,      33000.00,      38000.00
010,EINKBELEG,0072109699,0073270606,EKPO,010007210969900050,NETPR,U,    58000.00,    53000.00
010,EINKBELEG,0072109699,0073270606,EKPO,010007210969900050,NETWR,U,      58000.00,      53000.00
010,EINKBELEG,0072099596,0073282665,EKPO,010007209959600010,EREKZ,U,X,
010,EINKBELEG,0076065960,0073289836,EKPO,010007606596000010,PRSDR,U,,X
010,EINKBELEG,0076065960,0073293834,EKPO,010007606596000010,NETPR,U,     1499.00,     1500.00
010,EINKBELEG,0076065960,0073293834,EKPO,010007606596000010,NETWR,U,       1499.00,       1500.00
010,EINKBELEG,0076065960,0073295764,EKPO,010007606596000010,NETPR,U,     1400.00,     1499.00
010,EINKBELEG,0076065960,0073295764,EKPO,010007606596000010,NETWR,U,       1400.00,       1499.00
010,EINKBELEG,0076065960,0073295765,EKPO,010007606596000010,NETPR,U,     1499.00,     1400.00
010,EINKBELEG,0076065960,0073295765,EKPO,010007606596000010,NETWR,U,       1499.00,       1400.00
010,EINKBELEG,0076065690,0073317289,EKPO,010007606569000010,NETPR,U,      938.63,     1342.72
010,EINKBELEG,0076065690,0073317289,EKPO,010007606569000010,NETWR,U,        938.63,       1342.72
010,EINKBELEG,0072111906,0073349240,EKPO,010007211190600010,NETPR,U,    25000.00,    18000.00
010,EINKBELEG,0072111906,0073349240,EKPO,010007211190600010,NETWR,U,      25000.00,      18000.00
010,EINKBELEG,4700001659,0073362014,EKPO,010470000165900010,NETPR,U,    45000.00,    30000.00
010,EINKBELEG,4700001659,0073362014,EKPO,010470000165900010,NETWR,U,      45000.00,      30000.00
010,EINKBELEG,0072109977,0073363127,EKPO,010007210997700010,NETPR,U,    15156.86,    10000.00
010,EINKBELEG,0072109977,0073363127,EKPO,010007210997700010,NETWR,U,      15156.86,      10000.00
010,EINKBELEG,0072111566,0073397647,EKPO,010007211156600020,AFNAM,U,Schuberth,Raabe
010,EINKBELEG,0072109977,0073403883,EKPO,010007210997700010,NETPR,U,    15803.96,    15156.86
010,EINKBELEG,0072109977,0073403883,EKPO,010007210997700010,NETWR,U,      15803.96,      15156.86
010,EINKBELEG,0072111961,0073459067,EKPO,010007211196100010,NETPR,U,     2500.00,     4000.00
010,EINKBELEG,0072111961,0073459067,EKPO,010007211196100010,NETWR,U,       2500.00,       4000.00
010,EINKBELEG,0072111061,0073542052,EKPO,010007211106100010,NETPR,U,    40000.00,    35000.00
010,EINKBELEG,0072111061,0073542052,EKPO,010007211106100010,NETWR,U,      40000.00,      35000.00
010,EINKBELEG,0071165679,0073710779,EKPO,010007116567900010,NETPR,U,      353.98,      334.25
010,EINKBELEG,0071165679,0073710779,EKPO,010007116567900010,NETWR,U,       1769.92,       1671.25
010,EINKBELEG,0072111995,0073738160,EKPO,010007211199500010,NETPR,U,   100000.00,    19000.00
010,EINKBELEG,0072111995,0073738160,EKPO,010007211199500010,NETWR,U,     100000.00,      19000.00
010,EINKBELEG,0072111995,0073738194,EKPO,010007211199500010,NETPR,U,    90000.00,   100000.00
010,EINKBELEG,0072111995,0073738194,EKPO,010007211199500010,NETWR,U,      90000.00,     100000.00
010,EINKBELEG,0072111995,0073738244,EKPO,010007211199500010,NETPR,U,   100000.00,    90000.00
010,EINKBELEG,0072111995,0073738244,EKPO,010007211199500010,NETWR,U,     100000.00,      90000.00
010,EINKBELEG,0076065960,0073755490,EKPO,010007606596000010,LOEKZ,U,L,
010,EINKBELEG,0076065960,0073755490,EKPO,010007606596000010,STAPO,U,X,
010,EINKBELEG,0072112699,0073770406,EKPO,010007211269900010,NETPR,U,      400.00,      360.00
010,EINKBELEG,0072112699,0073770406,EKPO,010007211269900010,NETWR,U,        400.00,        360.00
010,EINKBELEG,0072112699,0073770475,EKPO,010007211269900010,NETPR,U,      720.00,      400.00
010,EINKBELEG,0072112699,0073770475,EKPO,010007211269900010,NETWR,U,        720.00,        400.00
010,EINKBELEG,0072112699,0073770513,EKPO,010007211269900010,NETPR,U,      360.00,      720.00
010,EINKBELEG,0072112699,0073770513,EKPO,010007211269900010,NETWR,U,        360.00,        720.00
010,EINKBELEG,0072111922,0073821926,EKPO,010007211192200010,NETPR,U,    50000.00,    15000.00
